sequence,track_id,team_id,is_goalie,is_referee,is_candidate,n_seen,n_feat,left_hits,right_hits,edge_ratio,score,combined,rarity,vote_a,vote_b,vote_total,vote_margin,side,std_x_ratio,std_y_ratio,motion_ok,decision_confidence,reason_code,mean_x_ratio,mean_y_ratio,mean_w_ratio,mean_h_ratio,team_p70,fused_spatial_a,fused_spatial_b,fused_neighbor_a,fused_neighbor_b,fused_appearance_a,fused_appearance_b,fused_score_a,fused_score_b
triunfazo_millos,343,1,0,0,0,453,452,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.700731,0.648745,0.022038,0.080176,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,344,1,0,0,0,453,450,0,1,0.002208,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.635034,0.357255,0.015157,0.055335,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,345,1,0,0,0,316,314,0,208,0.658228,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.869458,0.694052,0.024959,0.087777,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,346,0,0,0,0,453,453,0,16,0.03532,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.583417,0.614735,0.021376,0.079328,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,348,0,0,0,0,452,452,0,149,0.329646,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.835779,0.743152,0.026075,0.095109,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,349,0,0,0,0,452,452,128,0,0.283186,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.333089,0.587896,0.022063,0.07724,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,350,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.46504,0.947512,0.030498,0.102252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,351,1,0,0,0,448,448,79,0,0.176339,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.28593,0.734953,0.026771,0.088979,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,352,0,0,0,0,447,447,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.448011,0.66319,0.021845,0.077942,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,353,0,0,0,0,405,402,0,85,0.209877,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.733445,0.506604,0.018603,0.064579,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,354,1,0,0,0,451,451,102,0,0.226164,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.324448,0.552714,0.021345,0.078416,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,355,-2,0,0,0,217,217,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.386498,0.27836,0.01031,0.038492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,356,0,0,0,0,448,448,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.45423,0.451247,0.017085,0.061019,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,357,0,0,0,0,448,448,100,0,0.223214,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.337231,0.522153,0.019097,0.073202,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,359,0,0,0,0,277,277,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.500512,0.644857,0.02388,0.076597,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,369,0,1,0,1,29,29,29,0,1.0,0.5574,0.5574,0.0,0,0,0,0.0,left,0.0,0.0,0,0.031676,fused_class_seeded,0.063293,0.464958,0.019599,0.065547,0.179236,0.677081,0.651234,0.528589,0.471411,0.0,0.0,0.5574,0.523173
triunfazo_millos,370,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.724146,0.963748,0.021642,0.071165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,373,0,0,0,0,27,23,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.82692,0.983924,0.021549,0.031314,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,375,-1,0,0,0,3,3,0,3,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.996087,0.915866,0.007391,0.096106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,376,-2,0,0,0,55,55,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.626899,0.297188,0.010993,0.035777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,378,0,0,0,0,168,168,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.700492,0.552591,0.02051,0.078919,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,388,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.699737,0.316186,0.013709,0.038265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,390,-2,0,0,0,81,81,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.744305,0.324409,0.011673,0.042033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,394,1,0,0,0,93,93,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.668927,0.504881,0.019522,0.071701,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,398,0,0,0,0,29,29,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.234083,0.296192,0.012454,0.047211,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,399,0,0,0,0,28,28,28,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.058355,0.33739,0.01486,0.052747,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,401,-1,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.767328,0.385525,0.012696,0.055554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,402,1,0,0,0,42,42,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.63991,0.471049,0.019602,0.073272,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,404,0,0,0,0,26,26,26,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.136299,0.328317,0.013834,0.048235,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,405,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.666742,0.320202,0.0123,0.045029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,407,-1,1,0,0,21,21,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.624856,0.393685,0.139852,0.368096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,409,-1,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.611516,0.410469,0.138397,0.365784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,415,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.315861,0.874374,0.112116,0.250743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,417,-1,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.202642,0.562023,0.128319,0.281122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,428,0,0,0,0,106,106,106,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.012975,0.558612,0.025472,0.176066,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,431,-1,0,0,0,7,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.551963,0.374199,0.043611,0.124228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,434,-1,0,0,0,6,6,6,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.0099,0.187585,0.017834,0.191398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,435,-1,0,0,0,4,4,4,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.031414,0.261947,0.052677,0.249125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,436,-1,0,0,0,2,2,0,2,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.861527,0.555372,0.038398,0.259708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,439,1,0,0,0,8,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.738999,0.571453,0.041396,0.27777,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,440,1,0,0,0,91,91,66,0,0.725275,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.124314,0.277723,0.066873,0.294257,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,442,1,0,0,0,26,26,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.789711,0.203425,0.06622,0.348366,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,443,1,0,0,0,37,37,0,37,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.919618,0.090193,0.049092,0.167879,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,445,1,0,0,0,12,12,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.556583,0.240743,0.085149,0.250987,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,459,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.359181,0.205464,0.089754,0.248571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,461,1,0,0,0,113,113,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.384889,0.890307,0.070336,0.130207,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,462,1,0,0,0,8,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.367869,0.270131,0.107847,0.270981,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,463,1,0,0,0,15,15,15,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.07305,0.308908,0.089509,0.332866,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,464,-1,0,0,0,7,7,7,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.047669,0.501283,0.080982,0.32813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,467,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.321098,0.250125,0.075753,0.20313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,470,1,0,0,0,11,11,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.42733,0.696534,0.08369,0.21237,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,471,1,0,0,0,19,19,0,15,0.789474,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.871539,0.209665,0.048242,0.228392,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,472,-1,0,0,0,6,6,0,6,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.875314,0.153993,0.035198,0.162318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,474,1,0,0,0,11,11,4,0,0.363636,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.208204,0.221383,0.091375,0.276747,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,475,1,0,0,0,16,16,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.745149,0.729401,0.06704,0.272212,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,477,1,0,0,0,28,28,0,3,0.107143,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.607329,0.254196,0.089295,0.324597,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,484,-1,0,0,0,4,4,2,0,0.5,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.148151,0.315053,0.055683,0.239636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,490,1,0,0,0,12,12,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.496706,0.258078,0.074151,0.274796,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,492,-1,0,0,0,4,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.459569,0.305886,0.059247,0.240442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,493,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.476698,0.342221,0.039871,0.245249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,494,-1,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.458769,0.783625,0.065251,0.264189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,500,0,0,0,0,10,10,6,0,0.6,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.128229,0.493707,0.072562,0.300515,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,506,-1,0,0,0,6,6,0,2,0.333333,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.857964,0.208289,0.062617,0.235918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,509,-1,0,0,0,3,3,0,3,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.900702,0.23647,0.066169,0.272952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,516,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.475192,0.637478,0.052826,0.242983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,517,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.17409,0.579403,0.064698,0.273742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,521,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.221861,0.588898,0.084934,0.260609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,522,-1,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.444584,0.790353,0.069632,0.250521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,523,-1,0,0,0,4,4,0,4,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.9802,0.175707,0.03467,0.194535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,524,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.257602,0.751336,0.093064,0.306215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,530,-1,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.905369,0.331593,0.041418,0.24551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,532,1,0,0,0,10,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.450358,0.608697,0.091019,0.31673,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,537,1,0,0,0,14,14,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.382137,0.28452,0.085279,0.284043,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,564,1,0,0,0,13,13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.533876,0.196474,0.085439,0.273619,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,571,-1,0,0,0,3,3,0,3,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.986495,0.347417,0.024588,0.204769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,583,-1,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.610035,0.286965,0.086991,0.274759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,586,-1,0,0,0,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.557876,0.40993,0.063275,0.247304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,587,-1,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.625096,0.309014,0.062145,0.267062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,591,-1,0,0,0,7,7,0,7,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.972169,0.201836,0.044254,0.229726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,594,-1,0,0,0,4,4,0,4,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.9465,0.59979,0.093716,0.366831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,598,-1,0,0,0,2,2,0,2,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.972633,0.16816,0.036305,0.166431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,600,-1,0,0,0,2,2,0,2,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.964662,0.688107,0.0686,0.244359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,604,1,0,0,0,22,22,0,22,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.958918,0.252276,0.058486,0.251231,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,609,1,0,0,0,12,12,0,12,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.975757,0.313387,0.039795,0.234605,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,610,-1,0,0,0,1,1,0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.990117,0.136719,0.019188,0.191081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,619,-1,0,0,0,5,5,0,5,1.0,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.983713,0.301216,0.029516,0.205943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,620,1,0,0,0,10,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.463407,0.679614,0.087377,0.310526,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,632,-2,0,0,0,35,35,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.283799,0.255531,0.079746,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,639,1,0,0,0,10,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.628494,0.608255,0.073396,0.298648,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,644,1,0,0,0,8,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.507614,0.352978,0.103383,0.33839,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,652,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.66116,0.681904,0.043466,0.193894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,655,1,0,0,0,8,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.710626,0.315476,0.093925,0.323866,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,663,1,0,0,0,13,13,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.511283,0.293207,0.093498,0.301737,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,664,1,0,0,0,9,9,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.477697,0.37623,0.083536,0.297401,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,665,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.569392,0.245417,0.075102,0.30738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,666,1,0,0,0,12,12,4,0,0.333333,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.302323,0.260678,0.068847,0.318115,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,670,-1,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.605497,0.698969,0.075778,0.301085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,678,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.353584,0.249842,0.068639,0.296082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,703,-1,0,0,0,5,5,5,0,1.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.070407,0.383656,0.100928,0.322925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,781,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.496236,0.611352,0.052085,0.084327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,792,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.432904,0.269999,0.069549,0.297165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,793,-1,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.781897,0.208392,0.06122,0.21104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,799,-1,0,0,0,3,3,0,2,0.666667,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.916082,0.30155,0.075546,0.274557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,837,-1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.472906,0.356283,0.06723,0.29209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,867,1,0,0,0,22,22,0,7,0.318182,0.0,0.0,0.0,0,0,0,0.0,right,0.0,0.0,0,0.0,,0.850879,0.559116,0.05082,0.106929,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,871,1,0,0,0,20,20,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.525332,0.382816,0.035536,0.06077,0.184119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,872,0,0,0,0,471,471,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.387262,0.439674,0.023012,0.082492,0.179236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triunfazo_millos,874,-1,0,0,0,6,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,left,0.0,0.0,0,0.0,,0.336809,0.04085,0.043195,0.078666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
